"Order_ID","Order_Date","Customer_ID","Customer_Name","Product","Category","Quantity","Price","Sales","Profit","City","State","Region","Year","Month","Quarter","Month_Name","Profit_Margin","Is_Outlier"
"EC-1438",2026-02-07,"CUST-142","Penelope Mitchell","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,771.34,"Boston","Massachusetts","East",2026,2,"Q1","Feb",0.4285,FALSE
"EC-1439",2026-01-16,"CUST-148","Nora Parker","Sony WH-1000XM5","Electronics",1,33000,33000,11112.55,"Boston","Massachusetts","East",2026,1,"Q1","Jan",0.3367,FALSE
"EC-1440",2025-01-11,"CUST-136","Victoria Green","LED Desk Lamp","Furniture",2,4000,8000,1071.41,"Los Angeles","California","West",2025,1,"Q1","Jan",0.1339,FALSE
"EC-1441",2024-05-11,"CUST-102","Jane Smith","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,944.24,"Houston","Texas","Central",2024,5,"Q2","May",0.4721,FALSE
"EC-1442",2025-08-01,"CUST-112","Mia Thomas","Ergonomic Office Chair","Furniture",1,20500,20500,2209.4,"Nashville","Tennessee","South",2025,8,"Q3","Aug",0.1078,FALSE
"EC-1443",2024-07-05,"CUST-145","Matthew Turner","Gel Pen Set (12-pack)","Office Supplies",4,900,3600,1496.32,"Atlanta","Georgia","South",2024,7,"Q3","Jul",0.4156,FALSE
"EC-1444",2024-02-22,"CUST-101","John Doe","Cotton Slim Fit T-Shirt","Clothing",3,2000,6000,2127.53,"Los Angeles","California","West",2024,2,"Q1","Feb",0.3546,FALSE
"EC-1445",2025-09-28,"CUST-147","Daniel Campbell","Heavy Duty Stapler","Office Supplies",1,1800,1800,729.34,"Philadelphia","Pennsylvania","East",2025,9,"Q3","Sep",0.4052,FALSE
"EC-1446",2024-02-28,"CUST-112","Mia Thomas","Running Shoes","Clothing",2,9900,19800,6866.99,"Seattle","Washington","West",2024,2,"Q1","Feb",0.3468,FALSE
"EC-1447",2026-04-16,"CUST-147","Daniel Campbell","Solid Oak Dining Table","Furniture",1,66000,66000,13341.73,"Houston","Texas","Central",2026,4,"Q2","Apr",0.2021,FALSE
"EC-1448",2025-11-12,"CUST-148","Nora Parker","Gel Pen Set (12-pack)","Office Supplies",5,900,4500,2108.47,"Los Angeles","California","West",2025,11,"Q4","Nov",0.4685,FALSE
"EC-1449",2025-12-02,"CUST-131","Jack King","iPad Air","Electronics",1,49000,49000,13398.23,"Nashville","Tennessee","South",2025,12,"Q4","Dec",0.2734,FALSE
"EC-1450",2025-02-07,"CUST-149","Julian Evans","Waterproof Leather Jacket","Clothing",2,14900,29800,13636.21,"Dallas","Texas","Central",2025,2,"Q1","Feb",0.4576,FALSE
"EC-1451",2024-06-10,"CUST-149","Julian Evans","Modern Sofa","Furniture",4,74500,298000,-6707.2,"Boston","Massachusetts","East",2024,6,"Q2","Jun",-0.0225,TRUE
"EC-1452",2024-03-27,"CUST-101","John Doe","Dry Erase Whiteboard","Office Supplies",2,3700,7400,3653.65,"Miami","Florida","South",2024,3,"Q1","Mar",0.4937,FALSE
"EC-1453",2024-08-15,"CUST-149","Julian Evans","iPad Air","Electronics",1,49000,49000,8800.55,"Chicago","Illinois","Central",2024,8,"Q3","Aug",0.1796,FALSE
"EC-1454",2025-07-22,"CUST-110","Isabella Wilson","Dell XPS 15","Electronics",1,124000,124000,17394.33,"Los Angeles","California","West",2025,7,"Q3","Jul",0.1403,FALSE
"EC-1455",2025-10-21,"CUST-131","Jack King","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1043.73,"Boston","Massachusetts","East",2025,10,"Q4","Oct",0.2609,FALSE
"EC-1456",2025-06-22,"CUST-103","Michael Johnson","Cotton Slim Fit T-Shirt","Clothing",3,2000,6000,2618.12,"Dallas","Texas","Central",2025,6,"Q2","Jun",0.4364,FALSE
"EC-1457",2024-06-22,"CUST-117","Daniel Lee","Ergonomic Office Chair","Furniture",2,20500,41000,4857.27,"Houston","Texas","Central",2024,6,"Q2","Jun",0.1185,FALSE
"EC-1458",2024-06-22,"CUST-104","Emily Davis","Heavy Duty Stapler","Office Supplies",1,1800,1800,822.68,"Houston","Texas","Central",2024,6,"Q2","Jun",0.457,FALSE
"EC-1459",2024-01-03,"CUST-125","Joseph Lee","Dell XPS 15","Electronics",1,124000,124000,33267.17,"San Francisco","California","West",2024,1,"Q1","Jan",0.2683,FALSE
"EC-1460",2025-08-29,"CUST-111","Lucas Anderson","Solid Oak Dining Table","Furniture",2,66000,132000,21205.34,"New York","New York","East",2025,8,"Q3","Aug",0.1606,FALSE
"EC-1461",2025-12-03,"CUST-139","Carter Gonzalez","Sony WH-1000XM5","Electronics",3,33000,99000,33228.07,"Nashville","Tennessee","South",2025,12,"Q4","Dec",0.3356,FALSE
"EC-1462",2025-02-05,"CUST-110","Isabella Wilson","Cotton Slim Fit T-Shirt","Clothing",3,2000,6000,1704.07,"New York","New York","East",2025,2,"Q1","Feb",0.284,FALSE
"EC-1463",2024-05-17,"CUST-116","Amelia Martin","iPhone 15 Pro","Electronics",2,82900,165800,56642.57,"Atlanta","Georgia","South",2024,5,"Q2","May",0.3416,TRUE
"EC-1464",2025-04-25,"CUST-107","James Garcia","Dry Erase Whiteboard","Office Supplies",4,3700,14800,5305.03,"Chicago","Illinois","Central",2025,4,"Q2","Apr",0.3584,FALSE
"EC-1465",2026-02-05,"CUST-135","Owen Scott","Solid Oak Dining Table","Furniture",1,66000,66000,-6880.62,"Nashville","Tennessee","South",2026,2,"Q1","Feb",-0.1043,FALSE
"EC-1466",2025-08-18,"CUST-131","Jack King","iPhone 15 Pro","Electronics",2,82900,165800,31692,"Seattle","Washington","West",2025,8,"Q3","Aug",0.1911,FALSE
"EC-1467",2026-03-31,"CUST-150","Zoe Edwards","Cotton Slim Fit T-Shirt","Clothing",4,2000,8000,2964.47,"Los Angeles","California","West",2026,3,"Q1","Mar",0.3706,FALSE
"EC-1468",2026-05-18,"CUST-121","Logan Martin","Waterproof Leather Jacket","Clothing",1,14900,14900,4896.35,"Houston","Texas","Central",2026,5,"Q2","May",0.3286,FALSE
"EC-1469",2025-10-30,"CUST-126","Avery Walker","iPad Air","Electronics",1,49000,49000,8051.34,"Chicago","Illinois","Central",2025,10,"Q4","Oct",0.1643,FALSE
"EC-1470",2026-01-19,"CUST-129","Sebastian Young","Denim Jeans","Clothing",2,4900,9800,4656.63,"Miami","Florida","South",2026,1,"Q1","Jan",0.4752,FALSE
"EC-1471",2025-12-08,"CUST-143","Wyatt Perez","Modern Sofa","Furniture",1,74500,74500,5327.59,"Nashville","Tennessee","South",2025,12,"Q4","Dec",0.0715,FALSE
"EC-1472",2025-04-19,"CUST-137","Gabriel Adams","Running Shoes","Clothing",4,9900,39600,10265.7,"San Francisco","California","West",2025,4,"Q2","Apr",0.2592,FALSE
"EC-1473",2024-06-16,"CUST-148","Nora Parker","Ergonomic Office Chair","Furniture",3,20500,61500,13162.73,"San Francisco","California","West",2024,6,"Q2","Jun",0.214,FALSE
"EC-1474",2024-03-27,"CUST-113","Alexander Taylor","Ergonomic Office Chair","Furniture",2,20500,41000,-3810.77,"San Francisco","California","West",2024,3,"Q1","Mar",-0.0929,FALSE
"EC-1475",2025-05-10,"CUST-104","Emily Davis","Modern Sofa","Furniture",1,74500,74500,1925.02,"Seattle","Washington","West",2025,5,"Q2","May",0.0258,FALSE
"EC-1476",2024-08-05,"CUST-147","Daniel Campbell","Denim Jeans","Clothing",2,4900,9800,3772.6,"Philadelphia","Pennsylvania","East",2024,8,"Q3","Aug",0.385,FALSE
"EC-1477",2024-11-27,"CUST-108","Sophia Martinez","Dell XPS 15","Electronics",1,124000,124000,33671.38,"Atlanta","Georgia","South",2024,11,"Q4","Nov",0.2715,FALSE
"EC-1478",2024-07-20,"CUST-135","Owen Scott","iPad Air","Electronics",3,49000,147000,25442.63,"New York","New York","East",2024,7,"Q3","Jul",0.1731,FALSE
"EC-1479",2024-04-19,"CUST-109","Benjamin Miller","Waterproof Leather Jacket","Clothing",2,14900,29800,16371.8,"New York","New York","East",2024,4,"Q2","Apr",0.5494,FALSE
"EC-1480",2024-04-28,"CUST-113","Alexander Taylor","iPhone 15 Pro","Electronics",3,82900,248700,54106.84,"Atlanta","Georgia","South",2024,4,"Q2","Apr",0.2176,TRUE
"EC-1481",2025-09-10,"CUST-105","William Brown","Dell XPS 15","Electronics",2,124000,248000,44231.57,"New York","New York","East",2025,9,"Q3","Sep",0.1784,TRUE
"EC-1482",2025-12-27,"CUST-112","Mia Thomas","iPhone 15 Pro","Electronics",4,82900,331600,48593.33,"Miami","Florida","South",2025,12,"Q4","Dec",0.1465,TRUE
"EC-1483",2024-02-23,"CUST-104","Emily Davis","Modern Sofa","Furniture",1,74500,74500,3190.85,"Atlanta","Georgia","South",2024,2,"Q1","Feb",0.0428,FALSE
"EC-1484",2025-07-22,"CUST-125","Joseph Lee","Sony WH-1000XM5","Electronics",1,33000,33000,5515.17,"Houston","Texas","Central",2025,7,"Q3","Jul",0.1671,FALSE
"EC-1485",2024-01-27,"CUST-110","Isabella Wilson","LED Desk Lamp","Furniture",4,4000,16000,-1666.93,"Los Angeles","California","West",2024,1,"Q1","Jan",-0.1042,FALSE
"EC-1486",2024-08-13,"CUST-103","Michael Johnson","Denim Jeans","Clothing",1,4900,4900,1488,"Miami","Florida","South",2024,8,"Q3","Aug",0.3037,FALSE
"EC-1487",2025-08-14,"CUST-139","Carter Gonzalez","Waterproof Leather Jacket","Clothing",2,14900,29800,8034.47,"Los Angeles","California","West",2025,8,"Q3","Aug",0.2696,FALSE
"EC-1488",2024-04-19,"CUST-138","Chloe Baker","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,524.35,"Los Angeles","California","West",2024,4,"Q2","Apr",0.2622,FALSE
"EC-1489",2025-12-29,"CUST-117","Daniel Lee","Denim Jeans","Clothing",1,4900,4900,1425.42,"Atlanta","Georgia","South",2025,12,"Q4","Dec",0.2909,FALSE
"EC-1490",2025-06-10,"CUST-126","Avery Walker","Heavy Duty Stapler","Office Supplies",2,1800,3600,1961.09,"Houston","Texas","Central",2025,6,"Q2","Jun",0.5447,FALSE
"EC-1491",2026-01-22,"CUST-120","Evelyn Harris","Solid Oak Dining Table","Furniture",1,66000,66000,15082.93,"Boston","Massachusetts","East",2026,1,"Q1","Jan",0.2285,FALSE
"EC-1492",2026-05-19,"CUST-142","Penelope Mitchell","iPad Air","Electronics",1,49000,49000,9195.97,"Seattle","Washington","West",2026,5,"Q2","May",0.1877,FALSE
"EC-1493",2024-01-23,"CUST-120","Evelyn Harris","Heavy Duty Stapler","Office Supplies",3,1800,5400,2167.36,"New York","New York","East",2024,1,"Q1","Jan",0.4014,FALSE
"EC-1494",2024-11-12,"CUST-112","Mia Thomas","Dell XPS 15","Electronics",2,124000,248000,46251.72,"Dallas","Texas","Central",2024,11,"Q4","Nov",0.1865,TRUE
"EC-1495",2024-12-04,"CUST-120","Evelyn Harris","Premium Notebook Pack","Office Supplies",5,1200,6000,3712.6,"Philadelphia","Pennsylvania","East",2024,12,"Q4","Dec",0.6188,FALSE
"EC-1496",2026-02-16,"CUST-128","Sofia Allen","Modern Sofa","Furniture",2,74500,149000,29280.05,"Nashville","Tennessee","South",2026,2,"Q1","Feb",0.1965,FALSE
"EC-1497",2024-05-20,"CUST-135","Owen Scott","Modern Sofa","Furniture",1,74500,74500,10391.26,"Dallas","Texas","Central",2024,5,"Q2","May",0.1395,FALSE
"EC-1498",2025-07-27,"CUST-150","Zoe Edwards","Dell XPS 15","Electronics",5,124000,620000,181043.6,"Seattle","Washington","West",2025,7,"Q3","Jul",0.292,TRUE
"EC-1499",2026-05-19,"CUST-103","Michael Johnson","Denim Jeans","Clothing",2,4900,9800,4270.04,"New York","New York","East",2026,5,"Q2","May",0.4357,FALSE
"EC-1500",2026-02-07,"CUST-147","Daniel Campbell","Heavy Duty Stapler","Office Supplies",2,1800,3600,1523.46,"San Francisco","California","West",2026,2,"Q1","Feb",0.4232,FALSE
"EC-1501",2024-09-23,"CUST-112","Mia Thomas","Sony WH-1000XM5","Electronics",4,33000,132000,31042.11,"Los Angeles","California","West",2024,9,"Q3","Sep",0.2352,FALSE
"EC-1502",2024-12-30,"CUST-147","Daniel Campbell","Sony WH-1000XM5","Electronics",2,33000,66000,20224.43,"Boston","Massachusetts","East",2024,12,"Q4","Dec",0.3064,FALSE
"EC-1503",2026-03-04,"CUST-135","Owen Scott","Denim Jeans","Clothing",1,4900,4900,2013.42,"Boston","Massachusetts","East",2026,3,"Q1","Mar",0.4109,FALSE
"EC-1504",2026-01-31,"CUST-131","Jack King","Modern Sofa","Furniture",2,74500,149000,-1349.71,"Los Angeles","California","West",2026,1,"Q1","Jan",-0.0091,FALSE
"EC-1505",2025-08-08,"CUST-120","Evelyn Harris","Solid Oak Dining Table","Furniture",2,66000,132000,19836.48,"San Francisco","California","West",2025,8,"Q3","Aug",0.1503,FALSE
"EC-1506",2024-05-02,"CUST-123","David Rodriguez","Gel Pen Set (12-pack)","Office Supplies",1,900,900,404.95,"Los Angeles","California","West",2024,5,"Q2","May",0.4499,FALSE
"EC-1507",2025-05-07,"CUST-138","Chloe Baker","Heavy Duty Stapler","Office Supplies",1,1800,1800,985.37,"Houston","Texas","Central",2025,5,"Q2","May",0.5474,FALSE
"EC-1508",2026-04-26,"CUST-110","Isabella Wilson","Gel Pen Set (12-pack)","Office Supplies",1,900,900,467.85,"Dallas","Texas","Central",2026,4,"Q2","Apr",0.5198,FALSE
"EC-1509",2024-12-02,"CUST-126","Avery Walker","Denim Jeans","Clothing",2,4900,9800,2768.26,"Los Angeles","California","West",2024,12,"Q4","Dec",0.2825,FALSE
"EC-1510",2025-01-01,"CUST-131","Jack King","Denim Jeans","Clothing",4,4900,19600,8168.55,"San Francisco","California","West",2025,1,"Q1","Jan",0.4168,FALSE
"EC-1511",2024-04-09,"CUST-138","Chloe Baker","Cotton Slim Fit T-Shirt","Clothing",5,2000,10000,4090.75,"Nashville","Tennessee","South",2024,4,"Q2","Apr",0.4091,FALSE
"EC-1512",2025-12-10,"CUST-143","Wyatt Perez","Dell XPS 15","Electronics",1,124000,124000,27918.71,"New York","New York","East",2025,12,"Q4","Dec",0.2252,FALSE
"EC-1513",2025-04-02,"CUST-101","John Doe","Ergonomic Office Chair","Furniture",5,20500,102500,17784.34,"Chicago","Illinois","Central",2025,4,"Q2","Apr",0.1735,FALSE
"EC-1514",2025-08-25,"CUST-142","Penelope Mitchell","Solid Oak Dining Table","Furniture",1,66000,66000,673.87,"San Francisco","California","West",2025,8,"Q3","Aug",0.0102,FALSE
"EC-1515",2024-07-30,"CUST-135","Owen Scott","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,821.46,"Chicago","Illinois","Central",2024,7,"Q3","Jul",0.4107,FALSE
"EC-1516",2025-05-18,"CUST-113","Alexander Taylor","Waterproof Leather Jacket","Clothing",2,14900,29800,13309.54,"Los Angeles","California","West",2025,5,"Q2","May",0.4466,FALSE
"EC-1517",2024-10-07,"CUST-105","William Brown","Modern Sofa","Furniture",3,74500,223500,20729.55,"Philadelphia","Pennsylvania","East",2024,10,"Q4","Oct",0.0927,TRUE
"EC-1518",2025-05-25,"CUST-142","Penelope Mitchell","Gel Pen Set (12-pack)","Office Supplies",1,900,900,541.78,"San Francisco","California","West",2025,5,"Q2","May",0.602,FALSE
"EC-1519",2025-06-19,"CUST-148","Nora Parker","LED Desk Lamp","Furniture",4,4000,16000,-49.48,"Los Angeles","California","West",2025,6,"Q2","Jun",-0.0031,FALSE
"EC-1521",2026-05-25,"CUST-127","Jackson Hall","iPhone 15 Pro","Electronics",3,82900,248700,83380.56,"Atlanta","Georgia","South",2026,5,"Q2","May",0.3353,TRUE
"EC-1522",2025-06-11,"CUST-127","Jackson Hall","Heavy Duty Stapler","Office Supplies",1,1800,1800,1130.43,"New York","New York","East",2025,6,"Q2","Jun",0.628,FALSE
"EC-1523",2026-01-24,"CUST-133","Luke Lopez","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,519.7,"Miami","Florida","South",2026,1,"Q1","Jan",0.2599,FALSE
"EC-1524",2024-01-03,"CUST-132","Scarlett Wright","Solid Oak Dining Table","Furniture",3,66000,198000,-13712.71,"Chicago","Illinois","Central",2024,1,"Q1","Jan",-0.0693,TRUE
"EC-1525",2026-04-03,"CUST-101","John Doe","Ergonomic Office Chair","Furniture",3,20500,61500,-3187.73,"Dallas","Texas","Central",2026,4,"Q2","Apr",-0.0518,FALSE
"EC-1526",2024-08-11,"CUST-132","Scarlett Wright","Ergonomic Office Chair","Furniture",2,20500,41000,9878.19,"Dallas","Texas","Central",2024,8,"Q3","Aug",0.2409,FALSE
"EC-1527",2024-05-28,"CUST-143","Wyatt Perez","Premium Notebook Pack","Office Supplies",1,1200,1200,754.79,"Nashville","Tennessee","South",2024,5,"Q2","May",0.629,FALSE
"EC-1528",2026-01-12,"CUST-114","Charlotte Moore","Modern Sofa","Furniture",1,74500,74500,12485.47,"Houston","Texas","Central",2026,1,"Q1","Jan",0.1676,FALSE
"EC-1529",2024-07-13,"CUST-133","Luke Lopez","Ergonomic Office Chair","Furniture",2,20500,41000,-3223.24,"New York","New York","East",2024,7,"Q3","Jul",-0.0786,FALSE
"EC-1530",2025-06-05,"CUST-120","Evelyn Harris","Gel Pen Set (12-pack)","Office Supplies",3,900,2700,1235.67,"San Francisco","California","West",2025,6,"Q2","Jun",0.4577,FALSE
"EC-1531",2024-12-06,"CUST-103","Michael Johnson","Dry Erase Whiteboard","Office Supplies",4,3700,14800,8767.68,"New York","New York","East",2024,12,"Q4","Dec",0.5924,FALSE
"EC-1532",2025-10-08,"CUST-103","Michael Johnson","Denim Jeans","Clothing",5,4900,24500,6248.23,"Seattle","Washington","West",2025,10,"Q4","Oct",0.255,FALSE
"EC-1533",2025-10-20,"CUST-149","Julian Evans","Heavy Duty Stapler","Office Supplies",1,1800,1800,1154.26,"Seattle","Washington","West",2025,10,"Q4","Oct",0.6413,FALSE
"EC-1534",2024-10-27,"CUST-123","David Rodriguez","Waterproof Leather Jacket","Clothing",1,14900,14900,5268.48,"Houston","Texas","Central",2024,10,"Q4","Oct",0.3536,FALSE
"EC-1535",2024-06-18,"CUST-146","Lillian Phillips","Heavy Duty Stapler","Office Supplies",1,1800,1800,739.74,"Boston","Massachusetts","East",2024,6,"Q2","Jun",0.411,FALSE
"EC-1536",2025-01-09,"CUST-133","Luke Lopez","Waterproof Leather Jacket","Clothing",1,14900,14900,5352.4,"San Francisco","California","West",2025,1,"Q1","Jan",0.3592,FALSE
"EC-1537",2025-11-16,"CUST-106","Olivia Jones","Waterproof Leather Jacket","Clothing",1,14900,14900,6423.09,"Los Angeles","California","West",2025,11,"Q4","Nov",0.4311,FALSE
"EC-1538",2025-02-11,"CUST-106","Olivia Jones","Ergonomic Office Chair","Furniture",1,20500,20500,4516.27,"Houston","Texas","Central",2025,2,"Q1","Feb",0.2203,FALSE
"EC-1539",2026-05-10,"CUST-114","Charlotte Moore","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,2120.96,"Philadelphia","Pennsylvania","East",2026,5,"Q2","May",0.5302,FALSE
"EC-1540",2025-05-18,"CUST-149","Julian Evans","Premium Notebook Pack","Office Supplies",4,1200,4800,2611.15,"Los Angeles","California","West",2025,5,"Q2","May",0.544,FALSE
"EC-1541",2024-06-06,"CUST-120","Evelyn Harris","Cotton Slim Fit T-Shirt","Clothing",4,2000,8000,3345.39,"Dallas","Texas","Central",2024,6,"Q2","Jun",0.4182,FALSE
"EC-1542",2025-09-10,"CUST-108","Sophia Martinez","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,648.52,"Chicago","Illinois","Central",2025,9,"Q3","Sep",0.3603,FALSE
"EC-1543",2024-08-14,"CUST-109","Benjamin Miller","Sony WH-1000XM5","Electronics",1,33000,33000,9928.46,"Dallas","Texas","Central",2024,8,"Q3","Aug",0.3009,FALSE
"EC-1544",2025-07-07,"CUST-136","Victoria Green","Dell XPS 15","Electronics",1,124000,124000,32204.57,"New York","New York","East",2025,7,"Q3","Jul",0.2597,FALSE
"EC-1545",2026-01-24,"CUST-139","Carter Gonzalez","iPad Air","Electronics",4,49000,196000,24180.64,"Dallas","Texas","Central",2026,1,"Q1","Jan",0.1234,TRUE
"EC-1546",2024-04-07,"CUST-136","Victoria Green","Modern Sofa","Furniture",1,74500,74500,-6022.89,"Houston","Texas","Central",2024,4,"Q2","Apr",-0.0808,FALSE
"EC-1547",2025-02-26,"CUST-115","Ethan Jackson","Running Shoes","Clothing",1,9900,9900,5406.6,"Chicago","Illinois","Central",2025,2,"Q1","Feb",0.5461,FALSE
"EC-1548",2026-03-30,"CUST-107","James Garcia","LED Desk Lamp","Furniture",3,4000,12000,-1586.49,"Boston","Massachusetts","East",2026,3,"Q1","Mar",-0.1322,FALSE
"EC-1549",2024-07-31,"CUST-129","Sebastian Young","Sony WH-1000XM5","Electronics",2,33000,66000,8480.4,"Miami","Florida","South",2024,7,"Q3","Jul",0.1285,FALSE
"EC-1550",2024-11-04,"CUST-115","Ethan Jackson","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,1073.32,"Seattle","Washington","West",2024,11,"Q4","Nov",0.5963,FALSE
"EC-1551",2025-03-02,"CUST-130","Ella Hernandez","Denim Jeans","Clothing",1,4900,4900,1767.99,"Boston","Massachusetts","East",2025,3,"Q1","Mar",0.3608,FALSE
"EC-1552",2025-11-13,"CUST-116","Amelia Martin","iPhone 15 Pro","Electronics",1,82900,82900,23796.65,"Houston","Texas","Central",2025,11,"Q4","Nov",0.2871,FALSE
"EC-1553",2026-02-04,"CUST-145","Matthew Turner","Premium Notebook Pack","Office Supplies",3,1200,3600,1385.26,"Atlanta","Georgia","South",2026,2,"Q1","Feb",0.3848,FALSE
"EC-1554",2024-01-26,"CUST-117","Daniel Lee","Cotton Slim Fit T-Shirt","Clothing",1,2000,2000,706.74,"Dallas","Texas","Central",2024,1,"Q1","Jan",0.3534,FALSE
"EC-1555",2024-04-06,"CUST-147","Daniel Campbell","Ergonomic Office Chair","Furniture",3,20500,61500,9048.68,"Atlanta","Georgia","South",2024,4,"Q2","Apr",0.1471,FALSE
"EC-1556",2024-04-26,"CUST-101","John Doe","Heavy Duty Stapler","Office Supplies",2,1800,3600,2258.68,"Atlanta","Georgia","South",2024,4,"Q2","Apr",0.6274,FALSE
"EC-1557",2025-10-07,"CUST-119","Matthew White","iPhone 15 Pro","Electronics",2,82900,165800,53597.71,"Los Angeles","California","West",2025,10,"Q4","Oct",0.3233,TRUE
"EC-1558",2026-04-05,"CUST-108","Sophia Martinez","Sony WH-1000XM5","Electronics",2,33000,66000,13649.57,"San Francisco","California","West",2026,4,"Q2","Apr",0.2068,FALSE
"EC-1559",2026-03-01,"CUST-148","Nora Parker","Dell XPS 15","Electronics",1,124000,124000,42336.34,"Chicago","Illinois","Central",2026,3,"Q1","Mar",0.3414,TRUE
"EC-1560",2025-02-28,"CUST-146","Lillian Phillips","iPad Air","Electronics",1,49000,49000,6397.94,"Boston","Massachusetts","East",2025,2,"Q1","Feb",0.1306,FALSE
"EC-1561",2024-09-08,"CUST-111","Lucas Anderson","LED Desk Lamp","Furniture",4,4000,16000,-1453.94,"Los Angeles","California","West",2024,9,"Q3","Sep",-0.0909,FALSE
"EC-1562",2025-03-19,"CUST-110","Isabella Wilson","Modern Sofa","Furniture",3,74500,223500,39679.27,"Boston","Massachusetts","East",2025,3,"Q1","Mar",0.1775,TRUE
"EC-1563",2025-11-15,"CUST-147","Daniel Campbell","Denim Jeans","Clothing",1,4900,4900,2654.71,"Philadelphia","Pennsylvania","East",2025,11,"Q4","Nov",0.5418,FALSE
"EC-1564",2025-04-10,"CUST-127","Jackson Hall","Sony WH-1000XM5","Electronics",1,33000,33000,5856.27,"Philadelphia","Pennsylvania","East",2025,4,"Q2","Apr",0.1775,FALSE
"EC-1565",2026-01-20,"CUST-128","Sofia Allen","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1751.25,"Los Angeles","California","West",2026,1,"Q1","Jan",0.4378,FALSE
"EC-1566",2024-03-25,"CUST-150","Zoe Edwards","Denim Jeans","Clothing",4,4900,19600,7700.72,"Houston","Texas","Central",2024,3,"Q1","Mar",0.3929,FALSE
"EC-1567",2024-02-02,"CUST-102","Jane Smith","Running Shoes","Clothing",1,9900,9900,3204.18,"Philadelphia","Pennsylvania","East",2024,2,"Q1","Feb",0.3237,FALSE
"EC-1568",2024-04-13,"CUST-126","Avery Walker","Waterproof Leather Jacket","Clothing",2,14900,29800,9040.79,"Los Angeles","California","West",2024,4,"Q2","Apr",0.3034,FALSE
"EC-1569",2025-11-15,"CUST-108","Sophia Martinez","Running Shoes","Clothing",3,9900,29700,14683.61,"Atlanta","Georgia","South",2025,11,"Q4","Nov",0.4944,FALSE
"EC-1570",2025-02-01,"CUST-130","Ella Hernandez","Dry Erase Whiteboard","Office Supplies",4,3700,14800,5606.41,"Atlanta","Georgia","South",2025,2,"Q1","Feb",0.3788,FALSE
"EC-1571",2024-05-09,"CUST-128","Sofia Allen","Premium Notebook Pack","Office Supplies",1,1200,1200,734.48,"Chicago","Illinois","Central",2024,5,"Q2","May",0.6121,FALSE
"EC-1572",2024-10-27,"CUST-116","Amelia Martin","Dell XPS 15","Electronics",1,124000,124000,34004.09,"Dallas","Texas","Central",2024,10,"Q4","Oct",0.2742,FALSE
"EC-1573",2024-09-12,"CUST-132","Scarlett Wright","Modern Sofa","Furniture",2,74500,149000,-17052.23,"New York","New York","East",2024,9,"Q3","Sep",-0.1144,FALSE
"EC-1574",2024-05-05,"CUST-123","David Rodriguez","Ergonomic Office Chair","Furniture",3,20500,61500,-4688.52,"Miami","Florida","South",2024,5,"Q2","May",-0.0762,FALSE
"EC-1575",2025-06-30,"CUST-137","Gabriel Adams","Running Shoes","Clothing",4,9900,39600,10926.19,"Miami","Florida","South",2025,6,"Q2","Jun",0.2759,FALSE
"EC-1576",2024-06-04,"CUST-146","Lillian Phillips","Modern Sofa","Furniture",4,74500,298000,-9648.45,"Philadelphia","Pennsylvania","East",2024,6,"Q2","Jun",-0.0324,TRUE
"EC-1577",2025-07-10,"CUST-107","James Garcia","Waterproof Leather Jacket","Clothing",5,14900,74500,31229.04,"Nashville","Tennessee","South",2025,7,"Q3","Jul",0.4192,FALSE
"EC-1578",2024-05-23,"CUST-137","Gabriel Adams","Solid Oak Dining Table","Furniture",2,66000,132000,20617.99,"Houston","Texas","Central",2024,5,"Q2","May",0.1562,FALSE
"EC-1579",2025-04-08,"CUST-112","Mia Thomas","Running Shoes","Clothing",1,9900,9900,4491.9,"Atlanta","Georgia","South",2025,4,"Q2","Apr",0.4537,FALSE
"EC-1580",2024-08-24,"CUST-106","Olivia Jones","Solid Oak Dining Table","Furniture",1,66000,66000,-9762.78,"Nashville","Tennessee","South",2024,8,"Q3","Aug",-0.1479,FALSE
"EC-1581",2024-05-15,"CUST-130","Ella Hernandez","Sony WH-1000XM5","Electronics",3,33000,99000,20240.78,"Miami","Florida","South",2024,5,"Q2","May",0.2045,FALSE
"EC-1582",2024-09-05,"CUST-117","Daniel Lee","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,724.13,"Atlanta","Georgia","South",2024,9,"Q3","Sep",0.4023,FALSE
"EC-1583",2026-02-03,"CUST-148","Nora Parker","Cotton Slim Fit T-Shirt","Clothing",4,2000,8000,2631.8,"San Francisco","California","West",2026,2,"Q1","Feb",0.329,FALSE
"EC-1584",2025-05-17,"CUST-123","David Rodriguez","iPhone 15 Pro","Electronics",1,82900,82900,27812.58,"Los Angeles","California","West",2025,5,"Q2","May",0.3355,FALSE
